FOOD_ID,FOOD_NAME,FOOD_GROUP,FOOD_INTAKE,INTAKE_UNIT,FOOD_CAL,FOOD_PROTEIN,FOOD_CARBO,FOOD_PROVI,FOOD_SALT,FOOD_CHOLE
6413,NEW 시그니쳐샌드위치,빵류,282,g,625,25,25,67,910,-
6414,맛살 프레쉬 샌드위치,빵류,252,g,475,12,25,67,780,-
6415,감자&맛살 2 IN 1,빵류,229,g,530,11,25,67,760,-
6416,B.E.L.T 샌드위치,빵류,248,g,385,15,25,67,670,-
6417,햄&포테이토샐러드 샌드위치,빵류,330,g,735,23,25,67,1120,-
6418,에그& 감자 사라다 샌드위치,빵류,160,g,330,11,25,67,560,-
6419,통밀 후레쉬 샌드위치,빵류,228,g,455,19,25,67,810,-
6420,함박미니버거샌드위치,빵류,114,g,270,12,25,67,500,-
6421,햄치즈&에그샐러드샌드위치,빵류,214,g,450,21,25,67,1100,-
6422,TLJ치킨클럽샌드위치,빵류,292,g,745,23,25,67,1340,-
6423,손보다 빅버거,빵류,285,g,700,24,25,67,1700,-
6424,바베큐 치킨마요 롤피자,빵류,220,g,575,17,25,67,1170,-
6425,치즈가득크로크무슈,빵류,140,g,400,18,25,67,800,-
6426,핫 오믈렛 라이스머핀,빵류,149,g,280,16,25,67,800,-
6427,든든한 모닝에그토스트,빵류,123,g,280,12,25,67,500,-
6428,어니언 햄 & 치즈 베이글 샌드위치,빵류,183,g,550,23,25,67,960,-
6429,베이컨 크랜베리치킨 샐러드,생채및 무침류,206,g,325,21,25,67,520,-
6430,단호박 리코타 과일 샐러드,생채및 무침류,264,g,390,6,25,67,340,-
6431,치킨시저샐러드,생채및 무침류,210,g,445,33,25,67,820,-
6432,흔들어먹는 쉑쉑 타코 샐러드,생채및 무침류,168,g,370,9,25,67,540,-
6433,흔들어먹는 쉑쉑 롤치즈 샐러드,생채및 무침류,124,g,210,9,25,67,630,-
6434,리코타 & 상큼 과일 샐러드,생채및 무침류,287,g,380,7,25,67,390,-
6435,치킨 텐더 샐러드,생채및 무침류,294,g,545,18,25,67,790,-
6436,에너지 밸런스 박스,기타,313,g,405,13,25,67,870,-
6437,밸런스 박스,기타,260,g,380,12,25,67,690,-
6438,상큼과일치킨샐러드,생채및 무침류,246,g,225,8,25,67,420,-
6439,콥 샐러드,생채및 무침류,294,g,470,18,25,67,680,-
6440,하루한컵 비타민,생채및 무침류,150,g,75,1,25,67,15,-
6441,모닝죽_단팥,죽 및 스프류,130,g,135,3,25,67,200,-
6442,모닝죽_단호박,죽 및 스프류,130,g,75,1,6,10,130,-
6443,아메리카노,음료 및 차류,310,mL,10,0.7,6,10,-,-
6444,카페라떼,음료 및 차류,330,mL,180,5,6,10,150,-
6445,딸기 스무디,음료 및 차류,435,mL,285,1,6,10,60,-
6446,망고 스무디,음료 및 차류,435,mL,230,0.7,6,10,35,-
6447,카라멜 마끼아또,음료 및 차류,320,mL,235,6,6,10,140,-
6448,캐모마일,음료 및 차류,340,mL,0,0,6,10,5,-
6449,복숭아 자두스무디,음료 및 차류,440,mL,245,1,6,10,5,-
6450,페퍼민트,음료 및 차류,340,mL,5,0,6,10,-,-
6451,아이스 카페라떼,음료 및 차류,370,mL,110,4,6,10,105,-
6452,아이스 아메리카노,음료 및 차류,370,mL,10,0,6,10,25,-
6453,카푸치노,음료 및 차류,270,mL,120,6,6,10,105,-
6454,아이스 카라멜 마끼아또,음료 및 차류,405,mL,200,5,6,10,110,-
6455,카페모카,음료 및 차류,320,mL,335,9,6,10,130,-
6456,아이스 카페모카,음료 및 차류,380,mL,230,7,6,10,240,-
6457,바닐라라떼,음료 및 차류,340,mL,240,7,6,10,130,-
6458,아이스 바닐라라떼,음료 및 차류,390,mL,190,5,6,10,90,-
6459,자몽에이드,음료 및 차류,390,mL,180,1,6,10,55,-
6460,레몬에이드,음료 및 차류,390,mL,220,0.7,6,10,30,-
6461,아이스 그린티 라떼,음료 및 차류,410,mL,185,8,6,10,90,-
6462,로얄 밀크티 라떼,음료 및 차류,320,mL,250,8,6,10,150,-
6463,아이스 로얄 밀크티 라떼,음료 및 차류,410,mL,170,3,6,10,70,-
6464,유자레몬티,음료 및 차류,335,mL,240,0,6,10,35,-
6465,핫초코,음료 및 차류,320,mL,360,10,6,10,340,-
6466,아이스 초코,음료 및 차류,410,mL,250,6,6,10,290,-
6467,그린티 라떼,음료 및 차류,320,mL,300,8,6,10,45,-
6468,자몽티,음료 및 차류,320,mL,160,0,6,10,25,-
6469,복숭아 아이스티,음료 및 차류,360,mL,135,0,6,10,20,-
6470,캐모마일 티,음료 및 차류,310,mL,0,0,6,10,5,-
6471,페퍼민트 티,음료 및 차류,310,mL,5,0,6,10,-,-
6472,잉글리쉬블랙퍼스트 티,음료 및 차류,310,mL,0,0,6,10,5,-
6473,뚜레쥬르 바닐라,아이스크림류,100,g,221,3,6,10,60,-
6474,뚜레쥬르 스트로베리,아이스크림류,100,g,198,3,6,10,50,-
6475,뚜레쥬르 그린티,아이스크림류,100,g,225,3,6,10,60,-
6476,요거트 웨이퍼샌드,과자류,36,g,166,2,6,10,52,-
6477,라즈베리 웨이퍼샌드,과자류,36,g,175,2,6,10,50,-
6478,통단팥 국화모니카,과자류,30,g,102,2,6,10,40,-
6479,녹차웨이퍼샌드,과자류,9,g,41,0.4,6,10,4,-
6480,양갱세트(뚜레쥬르팥맛영양갱),과자류,40,g,130,2,6,10,10,-
6481,양갱세트(뚜레쥬르고구마맛영양갱),과자류,40,g,125,1,6,10,15,-
6482,양갱세트(뚜레쥬르밤맛영양갱),과자류,40,g,125,1,6,10,15,-
6483,디럭스쿠키(화이트버터쿠키),과자류,68,g,330,3,6,10,55,-
6484,디럭스쿠키(커피디아망쿠키),과자류,80,g,405,8,6,10,10,-
6485,디럭스쿠키(가나슈쿠키),과자류,70,g,390,6,6,10,5,-
6486,디럭스쿠키(로터스쿠키),과자류,78,g,390,4,6,10,80,-
6487,디럭스쿠키(초콜릿칩쿠키),과자류,60,g,315,3,6,10,55,-
6488,디럭스쿠키(크랜베리쿠키),과자류,72,g,360,4,6,10,150,-
6489,오색만주세트(녹차),빵류,66,g,210,5,6,10,85,-
6490,오색만주세트(초코),빵류,66,g,215,5,6,10,80,-
6491,오색만주세트(애플),빵류,66,g,215,5,6,10,65,-
6492,오색만주세트(팥),빵류,66,g,210,5,6,10,100,-
6493,오색만주세트(유자),빵류,66,g,215,5,6,10,80,-
6494,가나슈쿠키,과자류,140,g,776,12,6,10,11,-
6495,랑그드샤쿠키세트,과자류,100,g,547,7,6,10,41,-
6496,우리밀전병세트(우리밀로만든검은깨전병),과자류,27,g,115,2,6,10,40,-
6497,우리밀전병세트(우리밀로만든땅콩전병),과자류,27,g,119,2,6,10,35,-
6498,우리밀전병세트(우리밀로만든김맛전병),과자류,27,g,113,2,6,10,40,-
6499,쿠키컬렉션,과자류,100,g,491,7,6,10,62,-
6500,쿠키블라썸,과자류,100,g,486,7,6,10,64,-
6501,모나카 선물세트(백색밤),과자류,30,g,105,1,6,10,10,-
6502,모나카 선물세트(분홍팥),과자류,30,g,100,2,6,10,40,-
6503,모나카 선물세트(갈색흑임자),과자류,30,g,105,2,6,10,5,-
6504,뚜레쥬르 도라야끼(팥도라야끼),빵류,60,g,199,3,6,10,89,-
6505,뚜레쥬르 도라야끼(호두도라야끼),빵류,60,g,202,4,6,10,81,-
6506,뚜레쥬르 도라야끼(밤도라야끼),빵류,60,g,199,3,6,10,74,-
6507,웨이퍼롤 바닐라,과자류,125,g,640,7,6,10,20,-
6508,웨이퍼롤 초콜릿,과자류,125,g,589,7,6,10,117,-
6509,쿠키 앤 크림 카라멜,과자류,80,g,393,3,6,10,107,-
6510,아이스 초코 쿠키샌드,아이스크림류,130,g,190,3,6,10,140,-
6511,아이스 치즈 쿠키샌드,아이스크림류,130,g,200,3,6,10,160,-
6512,타블렛 쇼콜라,과자류,77,g,197,2,6,10,3,-
6513,애니멀 쇼콜라,과자류,50,g,78,1.8,6,10,77,-
6514,곰돌이 푸_흑당 생크림,빵류,553,g,1765,33,6,10,530,-
6515,띠띠뽀띠띠뽀 꼬마기차 카스테라,빵류,24,g,74,2,6,10,32,-
6516,라푼젤 케이크,빵류,940,g,3487,3,6,10,120,-
6517,띠띠뽀띠띠뽀,빵류,585,g,1040,27,6,10,710,-
6518,띠띠뽀띠띠뽀 우유듬뿍 치즈케이크,빵류,34,g,110,2,6,10,30,-
6519,띠띠뽀띠띠뽀 휭거마드레느,빵류,260,g,1215,17,6,10,490,-
6520,띠띠뽀띠띠뽀 지니휭거마드레느,빵류,260,g,1215,17,6,10,490,-
6521,띠띠뽀띠띠뽀 디젤휭거마드레느,빵류,260,g,1215,17,6,10,490,-
6522,띠띠뽀띠띠뽀 휭거마드레느,빵류,156,g,725,10,6,10,290,-
6523,띠띠뽀 초코스틱,과자류,28,g,159,2,6,10,-,-
6524,지니 초코스틱,과자류,27,g,151,2,6,10,-,-
6525,디젤 초코스틱,과자류,29,g,163,2,6,10,-,-
6526,헬로우 미키미니,빵류,435,g,1549,4,6,10,95,-
6527,아메리카노 HOT,음료 및 차류,680,g,18,0.28,6,10,0.27,-
6528,꿀아메리카노HOT,음료 및 차류,680,g,102.66,0.35,6,10,2.65,-
6529,카페라떼HOT,음료 및 차류,567,g,180.5,9.03,6,10,0.38,-
6530,카라멜마끼아또HOT,음료 및 차류,567,g,250.43,9.03,6,10,0.38,-
6531,바닐라라떼HOT,음료 및 차류,567,g,238.19,9.03,6,10,11.19,-
6532,카페모카HOT,음료 및 차류,567,g,293.88,10.85,6,10,71.55,-
6533,민트카페모카HOT,음료 및 차류,567,g,370.74,10.91,6,10,73.75,-
6534,카푸치노HOT,음료 및 차류,567,g,148.97,7.29,6,10,0.43,-
6535,티라미수라떼HOT,음료 및 차류,567,g,469.49,10.18,6,10,94.28,-
6536,연유라떼HOT,음료 및 차류,567,g,362.92,12.64,6,10,68.73,-
6537,헤이즐넛아메리카노HOT,음료 및 차류,680,g,72.27,0.32,6,10,0.41,-
6538,바닐라아메리카노HOT,음료 및 차류,680,g,75.69,0.28,6,10,11.07,-
6539,아메리카노ICE,음료 및 차류,680,g,18,0.28,6,10,0.27,-
6540,카페라떼ICE,음료 및 차류,567,g,167.5,8.33,6,10,0.37,-
6541,카라멜마끼아또ICE,음료 및 차류,567,g,228.24,6.58,6,10,0.35,-
6542,바닐라라떼ICE,음료 및 차류,567,g,224.92,6.58,6,10,14.77,-
6543,카페모카ICE,음료 및 차류,567,g,212.63,6.47,6,10,71.49,-
6544,민트카페모카ICE,음료 및 차류,567,g,283.5,5.81,6,10,48.83,-
6545,큐브라떼ICE,음료 및 차류,567,g,292.36,10.58,6,10,55.17,-
6546,카푸치노ICE,음료 및 차류,567,g,135.97,6.58,6,10,0.35,-
6547,티라미수라떼ICE,음료 및 차류,567,g,463.62,7.6,6,10,133.69,-
6548,꿀아메리카노ICE,음료 및 차류,680,g,102.66,0.35,6,10,2.65,-
6549,헤이즐넛아메리카노ICE,음료 및 차류,680,g,90.36,0.33,6,10,0.46,-
6550,바닐라아메리카노ICE,음료 및 차류,680,g,94.92,0.28,6,10,14.68,-
6551,콜드브루 커피ICE,음료 및 차류,680,g,9,0,6,10,-,-
6552,콜드브루 커피HOT,음료 및 차류,680,g,9,0,6,10,-,-
6553,콜드브루 라떼 ICE,음료 및 차류,680,g,121,6,6,10,90,-
6554,콜드브루 라떼HOT,음료 및 차류,680,g,121,6,6,10,90,-
6555,콜드브루 스톰 ICE,음료 및 차류,454,g,213,7,6,10,140,-
6556,콜드브루 스톰HOT,음료 및 차류,454,g,213,7,6,10,140,-
6557,녹차라떼HOT,음료 및 차류,567,g,242,7.5,6,10,116.7,-
6558,고구마라떼HOT,음료 및 차류,567,g,354,7.4,6,10,225.8,-
6559,로얄밀크티HOT,음료 및 차류,567,g,204,8.1,6,10,135.8,-
6560,민트크림초코HOT,음료 및 차류,567,g,379,9,6,10,171,-
6561,메가초코HOT,음료 및 차류,567,g,333,8.3,6,10,142.6,-
6562,곡물라떼HOT,음료 및 차류,567,g,427.98,15.16,6,10,0.11,-
6563,토피넛라떼,음료 및 차류,567,g,379.11,10.03,6,10,131,-
6564,녹차라떼ICE,음료 및 차류,567,g,242,7.5,6,10,116.7,-
6565,고구마라떼ICE,음료 및 차류,567,g,344,7.4,6,10,225.8,-
6566,아이스밀크티ICE,음료 및 차류,567,g,145,5.4,6,10,90.8,-
6567,민트크림초코ICE,음료 및 차류,567,g,242,7.5,6,10,116.7,-
6568,메가초코ICE,음료 및 차류,567,g,333,8.3,6,10,142.6,-
6569,스트로베리큐브라떼,음료 및 차류,567,g,379,9,6,10,171,-
6570,아이스 토피넛라떼,음료 및 차류,567,g,379.11,10.03,6,10,131,-
6571,유자차,음료 및 차류,680,g,313,0.38,6,10,98,-
6572,레몬티,음료 및 차류,680,g,312.51,0.61,6,10,91.93,-
6573,자몽티,음료 및 차류,680,g,295.73,0.65,6,10,47.19,-
6574,캐모마일,음료 및 차류,680,g,0,0,6,10,1.98,-
6575,페퍼민트,음료 및 차류,680,g,0,0,6,10,-,-
6576,얼그레이,음료 및 차류,680,g,0,0,6,10,-,-
6577,허니자몽블랙티,음료 및 차류,680,g,233.13,0.48,6,10,36.44,-
6578,사과유자차,음료 및 차류,680,g,250.4,0.3,6,10,78.4,-
6579,아이스티,음료 및 차류,680,g,54,0,6,10,10.31,-
6580,허니자몽블랙티,음료 및 차류,680,g,234.93,0.51,6,10,36.62,-
6581,사과유자티,음료 및 차류,680,g,254.4,0.6,6,10,47,-
6582,오곡바나나,음료 및 차류,567,g,487.2,14.31,6,10,1.29,-
6583,딸기,음료 및 차류,567,g,331.6,1.7,6,10,17,-
6584,딸기바나나,음료 및 차류,567,g,537.4,6.01,6,10,52.25,-
6585,초코바나나,음료 및 차류,567,g,419.9,10.22,6,10,113.52,-
6586,레몬에이드,음료 및 차류,680,g,142.83,0.11,6,10,8.16,-
6587,블루레몬에이드,음료 및 차류,680,g,159.95,0.11,6,10,8.37,-
6588,자몽에이드,음료 및 차류,680,g,218.61,0.31,6,10,6.81,-
6589,체리콕,음료 및 차류,680,g,510.46,0,6,10,25,-
6590,메가에이드 레몬+자몽+라임,음료 및 차류,680,g,334.14,0.19,6,10,0.65,-
6591,자몽모히또 (무알콜),음료 및 차류,680,g,245.55,0.23,6,10,3.7,-
6592,청포도모히또(무알콜),음료 및 차류,680,g,217.3,0.06,6,10,0.2,-
6593,라임모히또(무알콜),음료 및 차류,680,g,245.55,0.09,6,10,0.34,-
6594,유니콘매직에이드(핑크),음료 및 차류,680,g,151.38,0.05,6,10,8,-
6595,유니콘매직에이드(블루),음료 및 차류,680,g,237.44,0.02,6,10,0.26,-
6596,청포도 에이드,음료 및 차류,680,g,221.12,0,6,10,-,-
6597,핫도그,빵류,110,g,320,15,6,10,923,-
6598,초코무스케익,빵류,90,g,251,8,6,10,117,-
6599,더블초코칩 쿠키,과자류,38,g,138,2,6,10,-,-
6600,쿠키프라페,음료 및 차류,570,g,695.72,6.68,6,10,350.11,-
6601,민트프라페,음료 및 차류,571,g,418.01,5.33,6,10,115.56,-
6602,리얼초코프라페,음료 및 차류,572,g,391.9,6.47,6,10,211.21,-
6603,녹차프라페,음료 및 차류,573,g,519.36,3.74,6,10,103.88,-
6604,플레인 퐁크러쉬,음료 및 차류,574,g,496.39,8.93,6,10,153.25,-
6605,딸기 퐁크러쉬,음료 및 차류,575,g,496.29,8.97,6,10,163.1,-
6606,바나나 퐁크러쉬,음료 및 차류,576,g,622.06,9.36,6,10,170.52,-
6607,스트로베리치즈홀릭,음료 및 차류,577,g,593.62,9.05,6,10,98.27,-
6608,유니콘프라페,음료 및 차류,578,g,419.23,4.06,6,10,71.12,-
6609,복숭아스무디,음료 및 차류,579,g,301.25,0,6,10,25,-
6610,자두스무디,음료 및 차류,580,g,262.72,0.01,6,10,20,-
6611,커피프라페,음료 및 차류,581,g,258.06,1.75,6,10,64.53,-
6612,치즈케익,빵류,90,g,180,3,6,10,97,-
6613,딸기요거트스무디ICE,음료 및 차류,568,g,396.67,7.16,6,10,16.37,-
6614,망고요거트스무디ICE,음료 및 차류,569,g,379.37,6.45,6,10,43.28,-
6615,크렌베리아몬드쿠키,과자류,38,g,131,2,6,10,115,-
6616,모카초코칩 쿠키,과자류,38,g,138,2,6,10,131,-
6617,카라멜크로넛,빵류,70,g,324,5,6,10,461,-
6618,플레인요거트스무디ICE,음료 및 차류,567,g,492.62,8.81,6,10,12.69,-
6619,아메리카노,음료 및 차류,397,g,10,0,0,2,5,-
6620,아이스 아메리카노,음료 및 차류,397,g,10,0,0,2,5,-
6621,카페라떼,음료 및 차류,340,g,143,11,9,15,110,-
6622,아이스 카페라떼,음료 및 차류,397,g,125,0,6,10,75,-
6623,카푸치노,음료 및 차류,397,g,160,0,8,14,100,-
6624,아이스 카푸치노,음료 및 차류,397,g,111,0,5,9,65,-
6625,바닐라라떼,음료 및 차류,397,g,213,0,8,27,105,-
6626,아이스 바닐라라떼,음료 및 차류,397,g,171,0,6,24,75,-
6627,카라멜라떼,음료 및 차류,397,g,213,0,8,19,105,-
6628,아이스 카라멜라떼,음료 및 차류,397,g,171,0,6,16,75,-
6629,카페모카,음료 및 차류,397,g,321,0,9,49,138,-
6630,아이스 카페모카,음료 및 차류,397,g,279,0,7,19,108,-
6631,카라멜모카,음료 및 차류,397,g,285,0,9,42,129,-
6632,아이스 카라멜모카,음료 및 차류,397,g,243,0,7,39,99,-
6633,카라멜 마끼아또,음료 및 차류,397,g,256,0,9,37,146,-
6634,아이스 카라멜 마끼아또,음료 및 차류,397,g,7,0,34,116,128,-
6635,콜드브루,음료 및 차류,397,g,8,0,0,1,1,-
6636,아이스 콜드브루,음료 및 차류,397,g,8,0,0,1,1,-
6637,콜드브루라떼,음료 및 차류,397,g,154,0,9,12,111,-
6638,아이스 콜드브루라떼,음료 및 차류,397,g,127,0,7,10,91,-
6639,에스프레소,음료 및 차류,30,g,10,0,0,2,5,-
6640,초코라떼,음료 및 차류,340,g,293,0,10,40,136,-
6641,아이스 초코라떼,음료 및 차류,340,g,265,0,9,38,128,-
6642,녹차라떼,음료 및 차류,340,g,288,0,10,40,124,-
6643,아이스 녹차라떼,음료 및 차류,340,g,260,0,9,38,104,-
6644,검은콩라떼,음료 및 차류,355,g,279,0,12,35,120,-
6645,아이스 검은콩라떼,음료 및 차류,340,g,251,0,10,33,100,-
6646,단호박라떼,음료 및 차류,355,g,239,0,10,28,121,-
6647,아이스 단호박라떼,음료 및 차류,340,g,225,0,10,27,111,-
6648,고구마라떼,음료 및 차류,340,g,269,0,9,38,116,-
6649,아이스 고구마라떼,음료 및 차류,340,g,255,0,9,37,106,-
6650,밤라떼,음료 및 차류,340,g,295,0,9,47,114,-
6651,아이스 밤라떼,음료 및 차류,340,g,285,0,8,46,104,-
6652,민트초코라떼,음료 및 차류,340,g,303,0,13,103,156,-
6653,아이스 민트초코라떼,음료 및 차류,340,g,275,0,11,101,136,-
6654,초코바나나라떼,음료 및 차류,340,g,244,0,12,25,150,-
6655,아이스 초코바나나라떼,음료 및 차류,340,g,230,0,11,24,140,-
6656,아몬드코코넛라떼,음료 및 차류,340,g,252,0,13,26,133,-
6657,아이스 아몬드코코넛라떼,음료 및 차류,340,g,238,0,12,25,123,-
6658,초코베리라떼,음료 및 차류,355,g,321,0,9,52,142,-
6659,아이스 그린티도피오라떼,음료 및 차류,414,g,238,0,7,39,89,-
6660,그린티도피오라떼,음료 및 차류,16,g,317,0,9,51,124,-
6661,오렌지바닐라밀크,음료 및 차류,355,g,285,0,12,36,193,-
6662,냉 미숫가루,음료 및 차류,397,g,400,0,9,72,85,-
6663,코코몬프레소,음료 및 차류,340,g,326,0,15,39,154,-
6664,요거트 스무디,음료 및 차류,340,g,339,0,7,62,93,-
6665,레몬 요거트 스무디,음료 및 차류,340,g,382,0,7,74,119,-
6666,딸기 요거트 스무디,음료 및 차류,340,g,372,0,6,71,114,-
6667,블루베리 요거트 스무디,음료 및 차류,340,g,372,0,6,72,88,-
6668,복숭아 스무디,음료 및 차류,340,g,179,0,1,42,5,-
6669,리얼 과일스무디 망고,음료 및 차류,414,g,235,0,5,43,65,-
6670,리얼 과일스무디 딸기바나나,음료 및 차류,414,g,235,0,5,43,65,-
6671,민트초코 프라페,음료 및 차류,414,g,392,0,14,125,231,-
6672,자바칩 프라페,음료 및 차류,414,g,392,0,16,62,325,-
6673,그린티프라페,음료 및 차류,414,g,338,0,7,63,78,-
6674,쿠앤크 프라페,음료 및 차류,414,g,405,0,17,55,355,-
6675,모카 프라페,음료 및 차류,414,g,214,0,4,38,107,-
6676,카라멜 프라페,음료 및 차류,414,g,213,0,4,38,107,-
6677,쿨러시 배,음료 및 차류,414,g,162,0,1,52,6,-
6678,쿨러시 자두,음료 및 차류,414,g,185,0,1,47,13,-
6679,쿨러시 알로에,음료 및 차류,414,g,217,0,1,52,27,-
6680,코코프레소,음료 및 차류,397,g,287,0,13,36,124,-
6681,파인애플망고스무디,음료 및 차류,414,g,165,0,1,49,-,-
6682,라임민트에이드,음료 및 차류,397,g,156,0,1,39,5,-
6683,한라봉에이드,음료 및 차류,397,g,112,0,1,25,5,-
6684,레몬에이드,음료 및 차류,340,g,46,0,1,11,1,-
6685,과일 에이드 자몽,음료 및 차류,340,g,25,0,1,5,3,-
6686,과일 에이드 청포도,음료 및 차류,340,g,42,0,1,10,1,-
6687,과일 에이드 복숭아,음료 및 차류,340,g,90,0,1,21,3,-
6688,아이스티 레몬,음료 및 차류,340,g,60,0,1,16,10,-
6689,아이스티 복숭아,음료 및 차류,340,g,60,0,1,16,10,-
6690,꿀유자차,음료 및 차류,340,g,64,0,1,16,42,-
6691,꿀자몽차,음료 및 차류,340,g,64,0,1,16,44,-
6692,꿀레몬차,음료 및 차류,340,g,71,0,1,17,20,-
6693,꿀생강차,음료 및 차류,340,g,79,0,1,19,5,-
6694,꿀대추차,음료 및 차류,340,g,69,0,1,17,78,-
6695,꿀모과배차,음료 및 차류,340,g,75,0,1,18,54,-
6696,건강주스 대추꿀잠,음료 및 차류,340,g,230,0,1,57,14,-
6697,건강주스 레몬피부,음료 및 차류,340,g,260,0,2,60,46,-
6698,건강주스 생강면역,음료 및 차류,340,g,247,0,1,60,18,-
6699,건강주스 유자활력,음료 및 차류,340,g,227,0,2,52,64,-
6700,골드키위주스,음료 및 차류,397,g,182,0,1,25,1,-
6701,딸기주스,음료 및 차류,397,g,165,0,1,46,13,-
6702,파인애플 주스,음료 및 차류,397,g,193,0,1,50,1,-
6703,치즈 스틱케이크,빵류,50,g,235,2,15,22,82,-
