imglink,company,title,link,star,effect1,effect2,gender,age
http://imgproxy.pillyze.io/gxo2Z2rg0qPcNJ-HoUj1CYUs0uUTMBRMRDQ1ZEJlZ28/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xN2svNWZkNGEwNjgtMTc3NTUvMTAwMA,종근당건강,벤포벨S,https://www.pillyze.com/products/17755/벤포벨S,4.66,피로 개선 95%,감기 덜 걸림 23%,MALE,AGE_40
http://imgproxy.pillyze.io/8997mK4sxfvlQGm51pZFswQpa2xFEtsR7sZn1riaq_A/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9hMDdhZTQ1NS0yMzYvNTAw,종근당,칼슘 앤 마그네슘 비타민D 아연,https://www.pillyze.com/products/236/칼슘-앤-마그네슘-비타민D-아연,4.54,피로 개선 44%,눈 떨림 개선 43%,MALE,AGE_40
http://imgproxy.pillyze.io/njXo1NusZWT5KL6q8ibKA2pMD79-ORpR3REwWu2C-54/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYWQ1MjlmMGEtMTA4ODcvNTAw,나우푸드,더블 스트렝스 L-아르기닌 1000mg,https://www.pillyze.com/products/10887/더블-스트렝스-L-아르기닌-1000mg,4.58,근육통 완화 28%,운동 능력 증가 23%,MALE,AGE_40
https://imgproxy.pillyze.io/iQcqoivra1jpNN2J1ilzaN5_U00SKb1i3AxhnPUGItQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvZTEwYzVjN2YtMTY3MDYvMTAwMA,해비추얼(와이즐리),활력충전 멀티비타민&미네랄,https://www.pillyze.com/products/16706/활력충전-멀티비타민&미네랄,4.59,피로 개선 85%,감기 덜 걸림 23%,MALE,AGE_40
http://imgproxy.pillyze.io/bdLYtYidMCygeMW1qkM8F3KOKgecA3--j0AdGTItaCo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYjY5MWE5MGItMTA5OTIvNTAw,닥터스베스트,킬레이트 마그네슘,https://www.pillyze.com/products/10992/킬레이트-마그네슘,4.59,눈 떨림 개선 56%,피로 개선 46%,MALE,AGE_40
http://imgproxy.pillyze.io/_Hj-G8u8jHcu4wbMo7R8NbG4T7o9AUfxdAD-ZjtotGQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay9jMmQ3ZTYzZC03Mzc3LzUwMA,대웅제약,우루사 100mg,https://www.pillyze.com/products/7377/우루사-100mg,4.73,피로 개선 80%,간 수치 개선 40%,MALE,AGE_40
http://imgproxy.pillyze.io/YY_Ld3nC1DIeU253-Wp_FEvm9JP9XkrGhmaMOxpIgSQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvOGYwMjRiODEtMTA4MDIvNTAw,닥터스베스트,CoQ10 100mg with 바이오페린,https://www.pillyze.com/products/10802/CoQ10-100mg-with-바이오페린,4.57,피로 개선 56%,혈압 수치 개선 29%,MALE,AGE_40
https://imgproxy.pillyze.io/XOMc0WuGNheiQo-FTPiUYkp-wnlXYVgVveh1sSCkxZ4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvOWNmNmE4OTEtMTYwMzQvMTAwMA,담백하루,초임계 알티지 오메가에센스 1000,https://www.pillyze.com/products/16034/초임계-알티지-오메가에센스-1000,4.72,콜레스테롤 수치 개선 30%,수면질 개선 27%,MALE,AGE_40
http://imgproxy.pillyze.io/4abDV9G5Lz2ez45imZHgyfDRJg0Y9e0NfEBbQ22Da-I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8zYTU1NmY5Yy02Ny81MDA,종근당건강,혈행건강 프로메가 알티지 오메가3 듀얼,https://www.pillyze.com/products/67/혈행건강-프로메가-알티지-오메가3-듀얼,4.6,피로 개선 31%,콜레스테롤 수치 개선 22%,MALE,AGE_40
http://imgproxy.pillyze.io/flxiKJiw198tl6iI_0vaITjNkki9n9G_Aw-ox8xBvZs/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay83ZjRkZGQ3NC03MTE5LzUwMA,유한양행,비타민C 1000mg,https://www.pillyze.com/products/7119/비타민C-1000mg,4.66,감기 덜 걸림 51%,얼굴색 좋아짐 26%,MALE,AGE_40
http://imgproxy.pillyze.io/twFIFLxGZCbcDkfS_81RPgD3U8h_j6K7qmgbj7PQTLE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvNzYyYjVjZmQtMTI0OTMvNTAw,암웨이,뉴트리라이트 더블엑스 리필 종합비타민 무기질,https://www.pillyze.com/products/31/뉴트리라이트-더블엑스-리필-종합비타민-무기질,4.6,피로 개선 85%,감기 덜 걸림 43%,MALE,AGE_50
https://cdn.pillyze.io/products/v1/18k/79daed92-18347/500,헬시오리진스,피크노제놀 100mg,https://www.pillyze.com/products/18347/피크노제놀-100mg,4.69,혈압 수치 개선 34%,수면질 개선 29%,MALE,AGE_50
http://imgproxy.pillyze.io/aZLvTjnQzA7UsVutb970grzORfLFwFKA3DfVdoorAf0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84NDY1MmMzZC0xNDcvNTAw,센트룸,포 맨,https://www.pillyze.com/products/147/포-맨,4.5,피로 개선 82%,감기 덜 걸림 23%,MALE,AGE_50
http://imgproxy.pillyze.io/19BK7vSOrxOptRjidMXDy3GixpfMTMdG25Mfk9YHryc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay83NWI1ZGZhZS05MzQ1LzUwMA,라이프익스텐션,투퍼데이 멀티비타민(타블렛),https://www.pillyze.com/products/9345/투퍼데이-멀티비타민(타블렛),4.53,피로 개선 85%,감기 덜 걸림 25%,MALE,AGE_50
https://imgproxy.pillyze.io/meYPmW-MlnA63MytI_lNHhcqzkU7rknUpmnYBu4x2eE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xOGsvMTU3NWRjNmQtMTg1OTIvMTAwMA,라이프익스텐션,투퍼데이 멀티비타민(캡슐),https://www.pillyze.com/products/18592/투퍼데이-멀티비타민(캡슐),4.58,피로 개선 88%,감기 덜 걸림 27%,MALE,AGE_50
http://imgproxy.pillyze.io/_Hj-G8u8jHcu4wbMo7R8NbG4T7o9AUfxdAD-ZjtotGQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay9jMmQ3ZTYzZC03Mzc3LzUwMA,대웅제약,우루사 100mg,https://www.pillyze.com/products/7377/우루사-100mg,4.73,피로 개선 80%,간 수치 개선 40%,MALE,AGE_50
https://cdn.pillyze.io/products/v1/16k/f456bb33-16870/500,GNC,밀크씨슬 1300mg,https://www.pillyze.com/products/16870/밀크씨슬-1300mg,4.63,피로 개선 74%,숙취 감소 52%,MALE,AGE_50
https://imgproxy.pillyze.io/qm9ZGhGO5Xvsbs2zeLx_BVEygHcQYleF0uvedEaWn1s/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MTk1NTIxMy0xLzEwMDA,고려은단,비타민C 1000,https://www.pillyze.com/products/1/비타민C-1000,4.67,감기 덜 걸림 52%,얼굴색 좋아짐 25%,MALE,AGE_50
http://imgproxy.pillyze.io/bdLYtYidMCygeMW1qkM8F3KOKgecA3--j0AdGTItaCo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYjY5MWE5MGItMTA5OTIvNTAw,닥터스베스트,킬레이트 마그네슘,https://www.pillyze.com/products/10992/킬레이트-마그네슘,4.59,눈 떨림 개선 56%,피로 개선 46%,MALE,AGE_50
https://imgproxy.pillyze.io/tSzgcsOC_m_Znvom1AwcWUDLSUwdJUDiSDmgEmehOCE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MGI2YTgwMS0yLzEwMDA,지엔엠,건강한 간 밀크씨슬,https://www.pillyze.com/products/2/건강한-간-밀크씨슬,4.6,피로 개선 71%,숙취 감소 43%,MALE,AGE_50
http://imgproxy.pillyze.io/Yx1l0qr-hdzgw5sFGZPMJM5ed3YeoTEXG3MrW8czOiA/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS80ay8wNTM1MTY4Zi00NjUxLzUwMA,고려은단,멀티비타민 올인원,https://www.pillyze.com/products/4651/멀티비타민-올인원,4.58,피로 개선 82%,감기 덜 걸림 25%,MALE,AGE_50
http://imgproxy.pillyze.io/WLhCkrWnYB0foVCOnzlzgjutWFzfcYnuh-5fRt3cGLY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82MTk3NGY2Zi0zMi8xMDAw,덴프스,덴마크 유산균이야기(캡슐),https://www.pillyze.com/products/32/덴마크-유산균이야기(캡슐),4.65,변비 개선 63%,복부 가스 덜 참 34%,MALE,AGE_50
https://imgproxy.pillyze.io/-JyeJyol4k91wiCvN_oOBDBg5-48lmsyLoRay-UX6C4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8yM2svMjdmZjNhMWQtMjM0MTcvMTAwMA,해비추얼(와이즐리),활력충전 비타민C,https://www.pillyze.com/products/23417/활력충전-비타민C,4.83,피로 개선 73%,얼굴색 좋아짐 17%,MALE,AGE_50
https://imgproxy.pillyze.io/l9J5NlNjiOpdm2T0BJPkp8MPrOsluGeQgk4fbenjuRs/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xOWsvNmUzZTQ4MWQtMTk2NTgvMTAwMA,고려은단,메가도스B 비타민B군,https://www.pillyze.com/products/19658/메가도스B-비타민B군,4.58,피로 개선 90%,구내염 개선 24%,MALE,AGE_50
https://cdn.pillyze.io/products/v1/17k/db6435f9-17989/500,우리이앤엘,하루틴 리포좀 비타민C,https://www.pillyze.com/products/17989/하루틴-리포좀-비타민C,4.57,피로 개선 89%,얼굴색 좋아짐 13%,MALE,AGE_50
https://imgproxy.pillyze.io/iQcqoivra1jpNN2J1ilzaN5_U00SKb1i3AxhnPUGItQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvZTEwYzVjN2YtMTY3MDYvMTAwMA,해비추얼(와이즐리),활력충전 멀티비타민&미네랄,https://www.pillyze.com/products/16706/활력충전-멀티비타민&미네랄,4.59,피로 개선 85%,감기 덜 걸림 23%,MALE,AGE_50
http://imgproxy.pillyze.io/w-TeVwR27aMRwqmeEYW0HkAW2BCQ4U4xkV_ia1P-g1k/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8zMGsvNTU0N2NmMDYtMzAyMTcvMTAwMA,YDY뉴트리션,마그듀오,https://www.pillyze.com/products/30217/마그듀오,4.86,수면질 개선 64%,피로 개선 41%,MALE,AGE_50
https://imgproxy.pillyze.io/v6jo-2AgNdOillAjB4MYmQduTWND3jwuYYQKBaUpumg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83MjZiYTc4Yi0xMTAvMTAwMA,고려은단,메가도스C 3000,https://www.pillyze.com/products/110/메가도스C-3000,4.64,감기 덜 걸림 60%,얼굴색 좋아짐 29%,MALE,AGE_50
http://imgproxy.pillyze.io/RJOA_yDGseg_u67JhDcE4OTw8_HQTBWd5RDS5daawM8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay8xODU4OWQ0YS03MjE1LzEwMDA,GC녹십자,비맥스 메타,https://www.pillyze.com/products/7215/비맥스-메타,4.6,피로 개선 92%,감기 덜 걸림 25%,MALE,AGE_50
http://imgproxy.pillyze.io/qwZWSKtpWzmacmEu4IFvDmBY8W8LD_wkuWeGBFl9zUA/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9kZGEwYWU4NC0yMjQvNTAw,네이처스웨이,얼라이브 원스데일리 포 맨,https://www.pillyze.com/products/224/얼라이브-원스데일리-포-맨,4.52,피로 개선 84%,감기 덜 걸림 22%,MALE,AGE_50
http://imgproxy.pillyze.io/ss-MbVa05MD7CnihgzDWrRTZZVuwCt2AtzBWyzJrm_I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay82NzFlNmY4OS03Mjk5LzEwMDA,GC녹십자,비맥스 메타비,https://www.pillyze.com/products/7299/비맥스-메타비,4.55,피로 개선 92%,감기 덜 걸림 25%,MALE,AGE_50
http://imgproxy.pillyze.io/VuHIUar8lovY4cqp4r3Vo45OKwOOqo4MK-08IMfZwbU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvOTQ0NWJmZTktMTI2NjkvNTAw,쏜리서치,베이직 뉴트리언트 투퍼데이,https://www.pillyze.com/products/12669/베이직-뉴트리언트-투퍼데이,4.65,피로 개선 87%,감기 덜 걸림 25%,MALE,AGE_50
http://imgproxy.pillyze.io/6L1NoftrNNKgDKcS-55chqIqgg3jqu3ROoRhPpzZowg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8yOGsvNTViNmQwNmQtMjg4NzUvMTAwMA,GC녹십자,비맥스 제트,https://www.pillyze.com/products/28875/비맥스-제트,4.81,피로 개선 97%,근육통 완화 27%,MALE,AGE_50
http://imgproxy.pillyze.io/qrZxsjxei0OLvfkmp-JhDCV5R8m-shHIjQ8hOe_ILMM/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way85MjYwMGQyNC0xMzUvNTAw,커클랜드,비타민C 1000mg,https://www.pillyze.com/products/135/비타민C-1000mg,4.51,감기 덜 걸림 55%,구내염 개선 20%,MALE,AGE_50
https://imgproxy.pillyze.io/XOMc0WuGNheiQo-FTPiUYkp-wnlXYVgVveh1sSCkxZ4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvOWNmNmE4OTEtMTYwMzQvMTAwMA,담백하루,초임계 알티지 오메가에센스 1000,https://www.pillyze.com/products/16034/초임계-알티지-오메가에센스-1000,4.72,콜레스테롤 수치 개선 30%,수면질 개선 27%,MALE,AGE_50
https://imgproxy.pillyze.io/_Dz2XtDvvbb9BS3-xII0_ovVL4BDkQSL6rp4FY_uBw0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNWsvYzNkYWZkYzItMTU0NjEvMTAwMA,나우푸드,더블 스트렝스 밀크시슬추출물 300mg,https://www.pillyze.com/products/15461/더블-스트렝스-밀크시슬추출물-300mg,4.63,피로 개선 75%,숙취 감소 50%,MALE,AGE_50
https://cdn.pillyze.io/products/v1/16k/30e058f1-16662/500,더좋은,하이락 비피더스,https://www.pillyze.com/products/16662/하이락-비피더스,4.81,변비 개선 63%,복부 가스 덜 참 46%,MALE,AGE_50
http://imgproxy.pillyze.io/Mh_SZxAZTQ7s05t0MAEp3IWB5uJDNblD8ZLUxPsWbHI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84ZDllZjBkNy00NzMvNTAw,고려은단,비타민C 1000 이지 + 비타민D,https://www.pillyze.com/products/473/비타민C-1000-이지-+-비타민D,4.7,감기 덜 걸림 47%,얼굴색 좋아짐 21%,MALE,AGE_50
http://imgproxy.pillyze.io/JedUDfIkXsgY6kdC5Cpep4M16ylzMB46H_LchNO086s/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83MGU5NjYzYS03MjYvNTAw,나우푸드,레시틴,https://www.pillyze.com/products/726/레시틴,4.47,피로 개선 49%,콜레스테롤 수치 개선 32%,MALE,AGE_50
https://imgproxy.pillyze.io/BPa6aJcneNPfCRtgNRzKVIzSkK7GpFgoIu1Eo-RjU4A/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8wOTkyMDA3NS0zMTMvMTAwMA,오쏘몰,이뮨 드링크+타블렛 (해외),https://www.pillyze.com/products/313/이뮨-드링크+타블렛-(해외),4.66,피로 개선 97%,감기 덜 걸림 30%,MALE,AGE_50
https://cdn.pillyze.io/products/v1/16k/bd359f96-16921/500,종근당건강,아이클리어 루테인아스타잔틴,https://www.pillyze.com/products/16921/아이클리어-루테인아스타잔틴,4.54,눈 피로감 개선 75%,안구건조증 개선 38%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/ZDO8rACJCu2zQAeJNobiFiFK93Zag9bjj24UVEZrga8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS81ay9kMjg2ODVkZi01Mzk5LzUwMA,내추럴플러스,초임계 알티지 오메가3 앤 비타민D,https://www.pillyze.com/products/5421/초임계-알티지-오메가3-앤-비타민D,4.72,피로 개선 43%,콜레스테롤 수치 개선 33%,MALE,AGE_60_OVER
https://imgproxy.pillyze.io/l9J5NlNjiOpdm2T0BJPkp8MPrOsluGeQgk4fbenjuRs/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xOWsvNmUzZTQ4MWQtMTk2NTgvMTAwMA,고려은단,메가도스B 비타민B군,https://www.pillyze.com/products/19658/메가도스B-비타민B군,4.58,피로 개선 90%,구내염 개선 24%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/19BK7vSOrxOptRjidMXDy3GixpfMTMdG25Mfk9YHryc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay83NWI1ZGZhZS05MzQ1LzUwMA,라이프익스텐션,투퍼데이 멀티비타민(타블렛),https://www.pillyze.com/products/9345/투퍼데이-멀티비타민(타블렛),4.53,피로 개선 85%,감기 덜 걸림 25%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/YY_Ld3nC1DIeU253-Wp_FEvm9JP9XkrGhmaMOxpIgSQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvOGYwMjRiODEtMTA4MDIvNTAw,닥터스베스트,CoQ10 100mg with 바이오페린,https://www.pillyze.com/products/10802/CoQ10-100mg-with-바이오페린,4.57,피로 개선 56%,혈압 수치 개선 29%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/jgsdGAFU3jyWv-e7DCdXwYyyD4DXolIu3v6sb9RiywY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8yN2svMDdiZjY5NWEtMjcxOTAvMTAwMA,자로우포뮬라,자로우도필러스 EPS 100억 유산균,https://www.pillyze.com/products/27190/자로우도필러스-EPS-100억-유산균,4.7,변비 개선 53%,복부 가스 덜 참 38%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/yRtr7oPns26Kfvw3E9JatiigjLdD_2S6U_KGduGtiXw/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvZDI3NTVlOGMtMTA5MDcvNTAw,블루보넷뉴트리션,킬레이트 칼슘 마그네슘,https://www.pillyze.com/products/10907/킬레이트-칼슘-마그네슘,4.65,피로 개선 53%,눈 떨림 개선 49%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/flxiKJiw198tl6iI_0vaITjNkki9n9G_Aw-ox8xBvZs/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay83ZjRkZGQ3NC03MTE5LzUwMA,유한양행,비타민C 1000mg,https://www.pillyze.com/products/7119/비타민C-1000mg,4.66,감기 덜 걸림 51%,얼굴색 좋아짐 26%,MALE,AGE_60_OVER
https://imgproxy.pillyze.io/qm9ZGhGO5Xvsbs2zeLx_BVEygHcQYleF0uvedEaWn1s/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MTk1NTIxMy0xLzEwMDA,고려은단,비타민C 1000,https://www.pillyze.com/products/1/비타민C-1000,4.67,감기 덜 걸림 52%,얼굴색 좋아짐 25%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/Yx1l0qr-hdzgw5sFGZPMJM5ed3YeoTEXG3MrW8czOiA/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS80ay8wNTM1MTY4Zi00NjUxLzUwMA,고려은단,멀티비타민 올인원,https://www.pillyze.com/products/4651/멀티비타민-올인원,4.58,피로 개선 82%,감기 덜 걸림 25%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/D1Xg41BqOAK_d6JkcQDRIPG7eb2532kZ-JNvg4f5TVg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMWsvNjQyNDVmMjMtMTEwNjUvNTAw,나우푸드,L-아르기닌 500mg,https://www.pillyze.com/products/11065/L-아르기닌-500mg,4.57,근육통 완화 26%,수면질 개선 23%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/puW4dwrGdKOa-EqWoSzSk1WPa61OFS5GtpmqQ4LpWLs/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay8zNjVkYTA3Zi0xODgwLzUwMA,뉴트리디데이,뉴트리디데이 프리미엄 오메가-3 골드1100,https://www.pillyze.com/products/1880/뉴트리디데이-프리미엄-오메가-3-골드1100,4.45,피로 개선 49%,콜레스테롤 수치 개선 19%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/WLhCkrWnYB0foVCOnzlzgjutWFzfcYnuh-5fRt3cGLY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82MTk3NGY2Zi0zMi8xMDAw,덴프스,덴마크 유산균이야기(캡슐),https://www.pillyze.com/products/32/덴마크-유산균이야기(캡슐),4.65,변비 개선 63%,복부 가스 덜 참 34%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/gxo2Z2rg0qPcNJ-HoUj1CYUs0uUTMBRMRDQ1ZEJlZ28/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xN2svNWZkNGEwNjgtMTc3NTUvMTAwMA,종근당건강,벤포벨S,https://www.pillyze.com/products/17755/벤포벨S,4.66,피로 개선 95%,감기 덜 걸림 23%,MALE,AGE_60_OVER
https://imgproxy.pillyze.io/dYqKfs3zteagIIy_UKdDGMY6MLzSmHEwqyW658Rg5Yc/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS82ay9iYmVlMDM1NS02MjEyLzEwMDA,내추럴플러스,알티지 오메가3 1200,https://www.pillyze.com/products/6212/알티지-오메가3-1200,4.62,피로 개선 47%,콜레스테롤 수치 개선 26%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/ZlDfG5SkKORnbfD6rBGWoQQ4JtdzfKcHquOIiDObMdQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay8wNjlmOGNhMS05MjUwLzUwMA,캘리포니아골드뉴트리션,비타민D3 2000IU,https://www.pillyze.com/products/9250/비타민D3-2000IU,4.69,비타민D 수치 개선 41%,감기 덜 걸림 32%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/CqbyrWwoeNs4DRdwDt5qcwaB9dDIZMdloghZBxE90KU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83YjhlNjM1Mi02LzUwMA,종근당건강,(단종) 락토핏 생유산균 골드,https://www.pillyze.com/products/6/(단종)-락토핏-생유산균-골드,4.57,변비 개선 65%,복부 가스 덜 참 31%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/gBGTglNuTByUsMj9aHvYkmOujyPLpC4RxDDuNiCAfa0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way85ZTdiOWFkOC05MC81MDA,고려은단,비타민C 골드플러스,https://www.pillyze.com/products/90/비타민C-골드플러스,4.6,감기 덜 걸림 49%,수면질 개선 19%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/zllrNqNj8naa7GzrzjIRmxDTkxSqe8lTfC0IWT7uKkA/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83YTZjYzdmOC00ODQvNTAw,센트룸,실버 맨 50+,https://www.pillyze.com/products/484/실버-맨-50+,4.23,피로 개선 54%,감기 덜 걸림 26%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/VuHIUar8lovY4cqp4r3Vo45OKwOOqo4MK-08IMfZwbU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvOTQ0NWJmZTktMTI2NjkvNTAw,쏜리서치,베이직 뉴트리언트 투퍼데이,https://www.pillyze.com/products/12669/베이직-뉴트리언트-투퍼데이,4.65,피로 개선 87%,감기 덜 걸림 25%,MALE,AGE_60_OVER
https://cdn.pillyze.io/products/v1/17k/4ae593bf-17275/500,일동후디스,하이뮨 프로틴 밸런스,https://www.pillyze.com/products/17275/하이뮨-프로틴-밸런스,4.84,피로 개선 45%,골밀도 증가 21%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/u6r8hWcO7KGaG658DemhDPwzdV95Hkk8vx8J2mO-0Yg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80ZDk5YWE0Yi0xODgvNTAw,닥터스베스트,MSM 1500mg,https://www.pillyze.com/products/188/MSM-1500mg,4.46,관절염 완화 62%,근육통 완화 28%,MALE,AGE_60_OVER
http://imgproxy.pillyze.io/jWzfMp7Q4CluzuT1IKNirIa8EZg50ohtPdduFKu9E9E/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay85MzYzOGUyZS0xNzMwLzUwMA,쏜리서치,SAT,https://www.pillyze.com/products/1730/SAT,4.79,피로 개선 77%,숙취 감소 45%,MALE,AGE_60_OVER
https://cdn.pillyze.io/products/v1/23k/7def9f02-23877/500,종근당건강,아이클리어 루테인,https://www.pillyze.com/products/23877/아이클리어-루테인,4.39,눈 피로감 개선 50%,시력 개선 39%,MALE,AGE_60_OVER
https://cdn.pillyze.io/products/v1/25k/4589f0b2-25765/500,네이처스웨이,얼라이브 맨스 50+ 울트라 포텐시,https://www.pillyze.com/products/25765/얼라이브-맨스-50+-울트라-포텐시,4.83,피로 개선 83%,스트레스 감소 50%,MALE,AGE_60_OVER
